baseline_time,virtual_best_time,grade,chose
4.4861,4.4861,2,baseline
4.4861,4.4861,2,baseline
4.9529,4.9529,2,baseline
4.9529,4.9529,2,baseline
5.1693,5.1693,2,baseline
12.1539,12.1539,2,baseline
12.6299,12.6299,2,baseline
12.6299,12.6299,2,baseline
12.6299,12.6299,2,baseline
12.6299,12.6299,2,baseline
8.2833,8.2833,2,baseline
8.2833,8.2833,2,baseline
8.2833,8.2833,2,baseline
8.2833,8.2833,2,baseline
4.4805,4.4805,2,baseline
9.7376,9.7376,2,baseline
9.7376,9.7376,2,baseline
9.7376,9.7376,2,baseline
62.0367,24.9838,3,invariant
62.0367,26.5585,3,invariant
62.0367,26.6666,3,invariant
4.7221,4.7221,2,baseline
5.2581,5.2581,2,baseline
5.2581,5.2581,2,baseline
5.2581,5.2581,2,baseline
6.4215,6.4215,2,baseline
6.4215,6.4215,2,baseline
4.7782,4.7782,2,baseline
9.2762,9.2762,2,baseline
5.1957,5.1957,2,baseline
5.1957,5.1957,2,baseline
6.5324,6.5324,2,baseline
4.7324,4.7324,2,baseline
4.7324,4.7324,2,baseline
5.2720,5.2720,2,baseline
5.2720,5.2720,2,baseline
363.8692,68.7261,3,invariant
4.7420,4.7420,2,baseline
4.7420,4.7420,2,baseline
4.8868,4.8868,2,baseline
101.6429,42.0525,3,invariant
101.6429,49.8113,3,invariant
101.6429,101.6429,2,baseline
5.4195,5.4195,2,baseline
5.4195,5.4195,2,baseline
5.4195,5.4195,2,baseline
5.4195,5.4195,2,baseline
6.7645,6.7645,2,baseline
4.6136,4.6136,2,baseline
5.9809,5.9809,2,baseline
5.9809,5.9809,2,baseline
4.6363,4.6363,2,baseline
4.3652,4.3652,2,baseline
4.4692,4.4692,2,baseline
4.4692,4.4692,2,baseline
4.6709,4.6709,2,baseline
4.5632,4.5632,2,baseline
4.5632,4.5632,2,baseline
6.6400,6.6400,2,baseline
7.4691,7.4691,2,baseline
7.4691,7.4691,2,baseline
7.4691,7.4691,2,baseline
7.4691,7.4691,2,baseline
7.4691,7.4691,2,baseline
7.4691,7.4691,2,baseline
34.1292,34.1292,2,baseline
34.1292,34.1292,2,baseline
34.1292,34.1292,2,baseline
34.1292,34.1292,2,baseline
6.3519,6.3519,2,baseline
6.2056,6.2056,2,baseline
6.2056,6.2056,2,baseline
6.5726,6.5726,2,baseline
6.5726,6.5726,2,baseline
6.5726,6.5726,2,baseline
7.9938,7.9938,2,baseline
7.9938,7.9938,2,baseline
5.4642,5.4642,2,baseline
5.4079,5.4079,2,baseline
5.4079,5.4079,2,baseline
6.4576,6.4576,2,baseline
7.1058,7.1058,2,baseline
7.1058,7.1058,2,baseline
5.8183,5.8183,2,baseline
19.5352,19.5352,2,baseline
6.0924,6.0924,2,baseline
6.0924,6.0924,2,baseline
6.1302,6.1302,2,baseline
6.1302,6.1302,2,baseline
5.5308,5.5308,2,baseline
5.7298,5.7298,2,baseline
5.7298,5.7298,2,baseline
5.7298,5.7298,2,baseline
6.0750,6.0750,2,baseline
6.0750,6.0750,2,baseline
6.0750,6.0750,2,baseline
6.0750,6.0750,2,baseline
6.0750,6.0750,2,baseline
6.0435,6.0435,2,baseline
6.0435,6.0435,2,baseline
6.0435,6.0435,2,baseline
5.4188,5.4188,2,baseline
7.5050,7.5050,2,baseline
7.5050,7.5050,2,baseline
7.5050,7.5050,2,baseline
7.5050,7.5050,2,baseline
5.5740,5.5740,2,baseline
5.5740,5.5740,2,baseline
6.3826,6.3826,2,baseline
6.3826,6.3826,2,baseline
6.3826,6.3826,2,baseline
178.2726,178.2726,1,baseline
178.2726,77.3189,3,invariant
178.2726,84.6643,3,invariant
178.2726,178.2726,1,baseline
178.2726,178.2726,1,baseline
6.1644,6.1644,2,baseline
10.7006,10.7006,2,baseline
10.7006,10.7006,2,baseline
10.7006,10.7006,2,baseline
7.4237,7.4237,2,baseline
11.1836,11.1836,1,baseline
7.2156,7.2156,2,baseline
7.2156,7.2156,2,baseline
7.2156,7.2156,2,baseline
7.2156,7.2156,2,baseline
7.2156,7.2156,2,baseline
141.7644,141.7644,2,baseline
141.7644,141.7644,2,baseline
141.7644,141.7644,2,baseline
141.7644,141.7644,2,baseline
141.7644,141.7644,2,baseline
141.7644,141.7644,2,baseline
141.7644,141.7644,2,baseline
9.5379,9.5379,2,baseline
9.5379,9.5379,2,baseline
9.5379,9.5379,2,baseline
9.5379,9.5379,2,baseline
5.6207,5.6207,2,baseline
38.0581,24.1162,3,invariant
38.0581,26.2027,3,invariant
5.4856,5.4856,2,baseline
5.4856,5.4856,2,baseline
5.6033,5.6033,2,baseline
7.6308,7.6308,2,baseline
9.8194,9.8194,2,baseline
9.8194,9.8194,2,baseline
9.8194,9.8194,2,baseline
5.7521,5.7521,2,baseline
5.7521,5.7521,2,baseline
5.7521,5.7521,2,baseline
6.5899,6.5899,2,baseline
88.9395,27.3358,3,invariant
88.9395,29.7867,3,invariant
88.9395,84.4758,3,invariant
88.9395,88.9395,1,baseline
220.5364,220.5364,1,baseline
220.5364,220.5364,1,baseline
8.1594,8.1594,2,baseline
8.1594,8.1594,2,baseline
6.8758,6.8758,2,baseline
6.8758,6.8758,2,baseline
29.4952,21.4942,3,invariant
29.4952,21.6263,3,invariant
29.4952,21.9656,3,invariant
29.4952,29.4952,2,baseline
6.1023,6.1023,2,baseline
5.0559,5.0559,2,baseline
51.2324,51.2324,2,baseline
51.2324,51.2324,2,baseline
51.2324,51.2324,2,baseline
10.1316,10.1316,2,baseline
10.1316,10.1316,2,baseline
8.1680,8.1680,2,baseline
8.1680,8.1680,2,baseline
8.1680,8.1680,2,baseline
8.1680,8.1680,2,baseline
8.1680,8.1680,2,baseline
8.6198,8.6198,2,baseline
6.9363,6.9363,2,baseline
6.9363,6.9363,2,baseline
6.9363,6.9363,2,baseline
5.5443,5.5443,2,baseline
5.6840,5.6840,2,baseline
5.6840,5.6840,2,baseline
9.8992,9.8992,2,baseline
9.8992,9.8992,2,baseline
9.8992,9.8992,2,baseline
7.1406,7.1406,2,baseline
7.1406,7.1406,2,baseline
12.2715,12.2715,2,baseline
12.2715,12.2715,2,baseline
12.2715,12.2715,2,baseline
5.3086,5.3086,2,baseline
5.3086,5.3086,2,baseline
5.3086,5.3086,2,baseline
6.5782,6.5782,2,baseline
6.5782,6.5782,2,baseline
6.5782,6.5782,2,baseline
6.5782,6.5782,2,baseline
68.0364,52.4821,3,invariant
68.0364,68.0364,2,baseline
5.6484,5.6484,2,baseline
5.4117,5.4117,2,baseline
6.3465,6.3465,2,baseline
24.5823,24.5823,2,baseline
24.5823,24.5823,2,baseline
24.5823,24.5823,2,baseline
24.5823,24.5823,2,baseline
20.7631,20.7631,2,baseline
9.0539,9.0539,2,baseline
9.0539,9.0539,2,baseline
6.1303,6.1303,2,baseline
6.1303,6.1303,2,baseline
6.0257,6.0257,2,baseline
6.0257,6.0257,2,baseline
6.0257,6.0257,2,baseline
9.8420,9.8420,2,baseline
9.8420,9.8420,2,baseline
9.8420,9.8420,2,baseline
9.8420,9.8420,2,baseline
9.8420,9.8420,2,baseline
5.8431,5.8431,2,baseline
5.8431,5.8431,2,baseline
9.6658,9.6658,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
9.0825,9.0825,2,baseline
6.1103,6.1103,2,baseline
6.1103,6.1103,2,baseline
13.2198,13.2198,2,baseline
13.2198,13.2198,2,baseline
13.2198,13.2198,2,baseline
6.8359,6.8359,2,baseline
6.8359,6.8359,2,baseline
6.8359,6.8359,2,baseline
6.8359,6.8359,2,baseline
10.5651,10.5651,2,baseline
6.2966,6.2966,2,baseline
6.8941,6.8941,2,baseline
6.8941,6.8941,2,baseline
6.4731,6.4731,2,baseline
6.4731,6.4731,2,baseline
6.4731,6.4731,2,baseline
6.3376,6.3376,2,baseline
5.7045,5.7045,2,baseline
8.7642,8.7642,2,baseline
8.7642,8.7642,2,baseline
8.7642,8.7642,2,baseline
8.7642,8.7642,2,baseline
12.1532,12.1532,2,baseline
12.1532,12.1532,2,baseline
8.5566,8.5566,2,baseline
8.5566,8.5566,2,baseline
8.5566,8.5566,2,baseline
6.0753,6.0753,2,baseline
6.0753,6.0753,2,baseline
23.4207,23.4207,2,baseline
23.4207,23.4207,2,baseline
23.4207,23.4207,2,baseline
23.4207,23.4207,2,baseline
23.4207,23.4207,2,baseline
360.7004,23.9494,3,invariant
360.7004,24.4991,3,invariant
360.7004,25.1072,3,invariant
360.7004,35.7588,3,invariant
6.2711,6.2711,2,baseline
5.9272,5.9272,2,baseline
5.9784,5.9784,2,baseline
5.8501,5.8501,2,baseline
5.8501,5.8501,2,baseline
10.0736,10.0736,2,baseline
10.0736,10.0736,2,baseline
10.0736,10.0736,2,baseline
8.9822,8.9822,2,baseline
8.9822,8.9822,2,baseline
6.9930,6.9930,2,baseline
6.9930,6.9930,2,baseline
6.9930,6.9930,2,baseline
6.9930,6.9930,2,baseline
6.9930,6.9930,2,baseline
6.9930,6.9930,2,baseline
15.8862,15.8862,2,baseline
15.8862,15.8862,2,baseline
15.8862,15.8862,2,baseline
6.8137,6.8137,2,baseline
6.8137,6.8137,2,baseline
11.8881,11.8881,2,baseline
11.8881,11.8881,2,baseline
11.8881,11.8881,2,baseline
11.8881,11.8881,2,baseline
14.7001,14.7001,2,baseline
14.7001,14.7001,2,baseline
14.7001,14.7001,2,baseline
14.7001,14.7001,2,baseline
14.7001,14.7001,2,baseline
14.7001,14.7001,2,baseline
14.7001,14.7001,2,baseline
8.0769,8.0769,2,baseline
8.0769,8.0769,2,baseline
7.7495,7.7495,2,baseline
7.2204,7.2204,2,baseline
7.2204,7.2204,2,baseline
12.5277,12.5277,2,baseline
12.5277,12.5277,2,baseline
12.5277,12.5277,2,baseline
12.5277,12.5277,2,baseline
9.0103,9.0103,2,baseline
9.0103,9.0103,2,baseline
6.7050,6.7050,2,baseline
18.9620,18.9620,2,baseline
18.9620,18.9620,2,baseline
18.9620,18.9620,2,baseline
10.2701,10.2701,2,baseline
10.2701,10.2701,2,baseline
10.2701,10.2701,2,baseline
10.4819,10.4819,2,baseline
10.4819,10.4819,2,baseline
10.4819,10.4819,2,baseline
10.4819,10.4819,2,baseline
8.2533,8.2533,2,baseline
8.2533,8.2533,2,baseline
7.7985,7.7985,2,baseline
7.7985,7.7985,2,baseline
14.5477,14.5477,2,baseline
14.5477,14.5477,2,baseline
14.5477,14.5477,2,baseline
14.5477,14.5477,2,baseline
10.3156,10.3156,2,baseline
10.3156,10.3156,2,baseline
10.3156,10.3156,2,baseline
8.4880,8.4880,2,baseline
8.4880,8.4880,2,baseline
8.4880,8.4880,2,baseline
48.3555,48.3555,2,baseline
48.3555,48.3555,2,baseline
12.7290,12.7290,2,baseline
12.7290,12.7290,2,baseline
12.7290,12.7290,2,baseline
12.7290,12.7290,2,baseline
8.5669,8.5669,2,baseline
8.0243,8.0243,2,baseline
7.4296,7.4296,2,baseline
7.4296,7.4296,2,baseline
12.3025,12.3025,2,baseline
12.3025,12.3025,2,baseline
12.3025,12.3025,2,baseline
12.3025,12.3025,2,baseline
12.3025,12.3025,2,baseline
12.8304,12.8304,2,baseline
12.8304,12.8304,2,baseline
12.8304,12.8304,2,baseline
12.8304,12.8304,2,baseline
8.4136,8.4136,2,baseline
87.0899,33.4634,3,invariant
87.0899,34.8559,3,invariant
87.0899,68.0941,3,invariant
87.0899,87.0899,2,baseline
13.0738,13.0738,2,baseline
9.5344,9.5344,2,baseline
9.5344,9.5344,2,baseline
9.5344,9.5344,2,baseline
9.5344,9.5344,2,baseline
8.6672,8.6672,2,baseline
7.0560,7.0560,2,baseline
7.0560,7.0560,2,baseline
7.1372,7.1372,2,baseline
7.1372,7.1372,2,baseline
7.1372,7.1372,2,baseline
5.8549,5.8549,2,baseline
6.2579,6.2579,2,baseline
107.7149,107.7149,1,baseline
7.9244,7.9244,2,baseline
7.9244,7.9244,2,baseline
7.9244,7.9244,2,baseline
7.1965,7.1965,2,baseline
7.1965,7.1965,2,baseline
91.6817,91.6817,1,baseline
7.8913,7.8913,2,baseline
7.9938,7.2786,3,invariant
10.1638,8.6094,3,invariant
10.1638,8.8232,3,invariant
10.1638,8.9993,3,invariant
13.0806,11.4251,3,invariant
13.0806,12.0878,3,invariant
13.0806,12.5212,3,invariant
18.3571,13.4078,3,invariant
18.3571,13.7142,3,invariant
18.3571,17.7025,3,invariant
18.3571,9.7843,3,invariant
10.9712,6.7280,3,invariant
7.5967,6.9588,3,invariant
7.5967,6.9735,3,invariant
6.5569,6.3477,3,invariant
6.5569,6.5151,3,invariant
6.5196,6.2858,3,invariant
6.5196,6.3209,3,invariant
7.5237,6.0268,3,invariant
113.9189,41.2932,3,invariant
113.9189,49.8637,3,invariant
10.0649,6.4416,3,invariant
10.0649,6.7830,3,invariant
10.6312,5.1882,3,invariant
13.1937,7.3989,3,invariant
13.1937,7.4650,3,invariant
10.1298,5.0286,3,invariant
89.2442,89.2442,2,baseline
89.2442,89.2442,2,baseline
89.2442,89.2442,1,baseline
15.2088,12.0727,3,invariant
15.2088,12.2146,3,invariant
15.2088,12.4882,3,invariant
15.2088,12.6802,3,invariant
12.7254,6.2814,3,invariant
17.1004,7.7626,3,invariant
17.1004,9.0211,3,invariant
17.1004,9.2124,3,invariant
17.1004,8.5174,3,invariant
17.1004,8.3884,3,invariant
17.1004,8.0050,3,invariant
17.1004,8.0343,3,invariant
17.1004,10.4429,3,invariant
17.1004,10.5602,3,invariant
17.1004,10.8798,3,invariant
17.1004,7.8585,3,invariant
11.4656,6.7239,3,invariant
11.4656,6.8618,3,invariant
12.5355,7.8531,3,invariant
12.5355,8.6243,3,invariant
12.5355,9.1237,3,invariant
40.3062,40.3062,1,baseline
40.3062,40.3062,1,baseline
10.4288,7.2802,3,invariant
10.4288,7.6193,3,invariant
10.1016,5.5682,3,invariant
30.6440,30.6440,2,baseline
30.6440,30.6440,2,baseline
30.6440,30.6440,2,baseline
30.6440,30.6440,2,baseline
14.7990,14.1683,3,invariant
14.7990,14.7990,2,baseline
97.0210,11.5183,3,invariant
97.0210,12.4328,3,invariant
97.0210,12.5072,3,invariant
97.0210,12.5688,3,invariant
11.4709,5.6679,3,invariant
25.2500,25.2500,2,baseline
25.2500,25.2500,2,baseline
56.0726,8.9750,3,invariant
56.0726,56.0726,1,baseline
9.1269,8.1394,3,invariant
9.1269,8.2284,3,invariant
34.5802,34.5802,2,baseline
34.5802,34.5802,2,baseline
34.5802,34.5802,2,baseline
34.5802,30.9789,3,invariant
34.5802,31.1488,3,invariant
34.5802,33.3652,3,invariant
34.5802,34.5802,2,baseline
34.5802,34.5802,2,baseline
34.5802,34.5802,2,baseline
8.2720,7.6203,3,invariant
8.2720,8.0546,3,invariant
8.2720,8.2720,2,baseline
10.6502,8.6332,3,invariant
10.6502,8.8745,3,invariant
10.6502,9.3586,3,invariant
10.6502,9.7309,3,invariant
9.2050,5.3266,3,invariant
16.4007,16.4007,2,baseline
16.4007,16.4007,2,baseline
16.4007,16.4007,2,baseline
8.1540,6.2763,3,invariant
10.2635,7.5032,3,invariant
11.1723,11.1723,2,baseline
11.1723,11.1723,2,baseline
11.1723,11.1723,2,baseline
13.0124,13.0124,2,baseline
13.0124,13.0124,2,baseline
13.0124,13.0124,2,baseline
13.0124,13.0124,2,baseline
56.4124,16.6981,3,invariant
56.4124,16.9558,3,invariant
56.4124,17.2293,3,invariant
18.6683,18.6683,2,baseline
7.8842,5.1446,3,invariant
22.7464,18.2917,3,invariant
22.7464,20.3687,3,invariant
22.7464,21.2309,3,invariant
22.7464,22.7464,2,baseline
10.1277,6.7364,3,invariant
8.0813,5.3067,3,invariant
9.4982,7.0880,3,invariant
9.4982,7.3143,3,invariant
9.4982,8.1468,3,invariant
71.4705,40.4326,3,invariant
71.4705,51.9709,3,invariant
71.4705,57.3993,3,invariant
94.0045,94.0045,1,baseline
17.1075,13.8220,3,invariant
17.1075,16.0414,3,invariant
17.1075,17.1075,2,baseline
10.6628,10.3306,3,invariant
10.6628,10.5230,3,invariant
10.6628,10.6628,2,baseline
10.6628,10.6628,2,baseline
8.8124,6.5003,3,invariant
8.8124,6.8921,3,invariant
8.7200,7.3036,3,invariant
8.7200,7.4063,3,invariant
8.7200,7.5460,3,invariant
83.0840,13.1345,3,invariant
83.0840,18.7459,3,invariant
83.0840,83.0840,2,baseline
83.0840,83.0840,1,baseline
11.5779,6.2597,3,invariant
11.6294,7.6402,3,invariant
11.6294,7.7074,3,invariant
11.6294,7.9033,3,invariant
10.1641,5.9543,3,invariant
17.5872,10.5036,3,invariant
17.5872,17.5872,2,baseline
78.0252,44.8612,3,invariant
78.0252,78.0252,2,baseline
78.0252,78.0252,2,baseline
78.0252,78.0252,2,baseline
10.1657,5.6116,3,invariant
11.1483,6.0686,3,invariant
11.1483,7.4761,3,invariant
11.1483,8.0831,3,invariant
11.1483,6.4432,3,invariant
22.3572,9.3580,3,invariant
22.3572,10.0146,3,invariant
29.9384,17.1787,3,invariant
29.9384,18.7244,3,invariant
29.9384,29.4193,3,invariant
512.3215,319.0447,3,invariant
512.3215,396.2333,3,invariant
11.2431,11.1013,3,invariant
11.2431,11.2431,2,baseline
96.1298,96.1298,1,baseline
15.0991,13.5073,3,invariant
24.5863,18.1103,3,invariant
24.5863,20.5836,3,invariant
24.5863,20.7910,3,invariant
24.5863,24.3228,3,invariant
9.2814,8.5118,3,invariant
9.2814,8.7978,3,invariant
13.3244,11.8118,3,invariant
13.3244,12.5309,3,invariant
13.8315,9.2783,3,invariant
11.8874,11.8874,2,baseline
120.0461,9.3336,3,invariant
120.0461,52.2854,3,invariant
120.0461,108.4120,3,invariant
10.7583,8.0423,3,invariant
10.7583,8.0866,3,invariant
12.1963,7.6614,3,invariant
30.6954,14.4699,3,invariant
30.6954,14.5373,3,invariant
28.4437,27.6854,3,invariant
28.4437,27.7561,3,invariant
28.4437,28.0046,3,invariant
16.4009,10.5938,3,invariant
16.4009,12.7179,3,invariant
14.7786,14.7786,2,baseline
14.7786,14.7786,2,baseline
14.7786,14.7786,2,baseline
18.7258,15.2386,3,invariant
18.7258,15.9369,3,invariant
10.7714,9.1025,3,invariant
10.7714,9.8736,3,invariant
10.7714,10.1676,3,invariant
10.7714,10.4221,3,invariant
12.0497,7.9516,3,invariant
12.0497,8.1800,3,invariant
67.2302,14.0711,3,invariant
67.2302,67.2302,1,baseline
10.5794,10.4895,3,invariant
10.5794,10.5608,3,invariant
10.5794,10.5794,2,baseline
10.5794,10.5794,2,baseline
8.8075,7.1965,3,invariant
8.1612,5.8894,3,invariant
8.2576,7.4052,3,invariant
8.2576,7.5427,3,invariant
13.4690,10.9754,3,invariant
13.4690,11.1143,3,invariant
9.1653,7.0395,3,invariant
9.1653,7.0877,3,invariant
174.0881,11.0484,3,invariant
174.0881,66.1760,3,invariant
12.5433,6.6561,3,invariant
12.5433,12.5433,2,baseline
12.5433,12.5433,2,baseline
14.6171,9.3844,3,invariant
14.6171,9.6145,3,invariant
9.9819,8.3341,3,invariant
9.9819,8.4173,3,invariant
9.9819,8.8955,3,invariant
13.7968,10.6030,3,invariant
13.7968,10.6486,3,invariant
13.7968,7.9878,3,invariant
16.4561,9.7359,3,invariant
16.4561,13.4676,3,invariant
16.4561,14.7519,3,invariant
16.4561,15.2400,3,invariant
10.9336,5.9722,3,invariant
10.5961,8.6384,3,invariant
10.5961,8.9339,3,invariant
45.7578,32.0194,3,invariant
45.7578,36.9243,3,invariant
45.7578,39.1244,3,invariant
45.7578,39.4259,3,invariant
262.9217,11.5104,3,invariant
262.9217,11.6797,3,invariant
262.9217,12.0351,3,invariant
262.9217,12.9178,3,invariant
11.4744,6.0162,3,invariant
11.4744,5.7092,3,invariant
17.3704,7.3250,3,invariant
17.3704,8.4118,3,invariant
17.3704,8.9225,3,invariant
17.3704,7.0504,3,invariant
17.3704,6.7342,3,invariant
13.9144,6.1432,3,invariant
12.3847,5.8112,3,invariant
19.2147,8.0998,3,invariant
19.2147,8.0629,3,invariant
19.2147,8.9565,3,invariant
10.2561,6.5757,3,invariant
12.7968,9.0653,3,invariant
12.7968,10.3964,3,invariant
12.7968,10.6545,3,invariant
12.7968,10.8466,3,invariant
10.7565,6.6217,3,invariant
11.0394,6.3154,3,invariant
9.8746,5.6371,3,invariant
38.6900,17.9196,3,invariant
38.6900,34.4845,3,invariant
9.0873,6.0867,3,invariant
8.3232,6.0116,3,invariant
11.8315,7.0940,3,invariant
12.0283,8.3358,3,invariant
12.0283,8.4663,3,invariant
10.3026,5.6905,3,invariant
11.5544,7.1626,3,invariant
26.4656,8.1323,3,invariant
10.3747,6.5225,3,invariant
10.3747,6.6146,3,invariant
20.7045,12.2172,3,invariant
10.5015,5.5916,3,invariant
12.2368,7.3522,3,invariant
10.0047,5.4312,3,invariant
10.6261,5.6636,3,invariant
12.6933,10.0481,3,invariant
12.6933,10.4233,3,invariant
12.6933,10.9460,3,invariant
11.7379,6.2537,3,invariant
12.7836,12.3971,3,invariant
12.7836,12.7836,2,baseline
14.2780,10.6484,3,invariant
14.2780,11.4063,3,invariant
14.2780,10.6982,3,invariant
14.2780,11.5296,3,invariant
14.2780,11.9426,3,invariant
11.6251,8.0640,3,invariant
11.6251,7.2665,3,invariant
17.8743,10.8417,3,invariant
17.8743,11.8357,3,invariant
17.8743,12.0099,3,invariant
10.4323,5.6440,3,invariant
10.4323,5.5784,3,invariant
10.4889,5.9041,3,invariant
10.1396,5.7727,3,invariant
38.2129,10.3613,3,invariant
38.2129,10.4166,3,invariant
11.7441,8.9540,3,invariant
11.7441,9.7235,3,invariant
264.6058,8.2975,3,invariant
264.6058,9.1807,3,invariant
13.3166,10.9703,3,invariant
13.3166,11.0241,3,invariant
13.3166,11.0660,3,invariant
13.3166,11.6100,3,invariant
12.6240,9.2756,3,invariant
12.6240,10.0598,3,invariant
11.2201,6.7647,3,invariant
11.5223,7.1840,3,invariant
11.5223,8.0488,3,invariant
11.8300,7.5230,3,invariant
11.8300,7.8819,3,invariant
15.4125,7.2361,3,invariant
10.7579,5.7396,3,invariant
13.2768,9.2300,3,invariant
13.2768,9.8824,3,invariant
13.2768,10.8363,3,invariant
13.2768,8.1580,3,invariant
13.2768,8.2754,3,invariant
13.2768,7.3228,3,invariant
13.2768,9.5356,3,invariant
13.2768,9.7511,3,invariant
13.2768,9.8597,3,invariant
13.2768,6.7821,3,invariant
11.2645,5.9827,3,invariant
11.2645,6.0599,3,invariant
9.9267,7.4574,3,invariant
9.9267,7.6321,3,invariant
8.1083,8.1083,2,baseline
8.1083,8.1083,2,baseline
8.1083,8.1083,2,baseline
8.9274,7.1433,3,invariant
9.8672,9.8672,2,baseline
9.8672,9.8672,2,baseline
9.8672,9.8672,2,baseline
9.8672,9.8672,2,baseline
9.1150,6.5927,3,invariant
8.9699,7.5203,3,invariant
8.9699,7.9489,3,invariant
149.1421,149.1421,2,baseline
149.1421,149.1421,2,baseline
149.1421,149.1421,2,baseline
149.1421,149.1421,2,baseline
149.1421,149.1421,1,baseline
149.1421,149.1421,1,baseline
149.1421,149.1421,1,baseline
9.7528,8.5107,3,invariant
9.7528,7.9132,3,invariant
24.7224,24.7224,2,baseline
10.5606,10.5445,3,invariant
10.5606,10.5606,2,baseline
11.9167,10.8796,3,invariant
14.8987,13.7889,3,invariant
14.8987,14.7618,3,invariant
66.2684,22.4461,3,invariant
66.2684,33.0056,3,invariant
66.2684,66.2684,1,baseline
66.2684,19.5094,3,invariant
66.2684,20.9057,3,invariant
66.2684,38.4482,3,invariant
66.2684,40.1268,3,invariant
12.2748,9.5994,3,invariant
12.2748,12.2748,2,baseline
24.3233,12.7140,3,invariant
24.3233,13.2785,3,invariant
24.3233,13.9053,3,invariant
24.3233,15.8733,3,invariant
24.3233,19.5075,3,invariant
24.3233,20.4200,3,invariant
24.3233,20.8127,3,invariant
11.6808,9.7620,3,invariant
11.6808,9.9795,3,invariant
11.6808,10.1724,3,invariant
10.5478,9.5021,3,invariant
10.5478,9.5646,3,invariant
38.0028,38.0028,2,baseline
38.0028,38.0028,2,baseline
38.0028,38.0028,2,baseline
12.7346,9.8536,3,invariant
12.7346,10.1676,3,invariant
11.8044,9.0939,3,invariant
15.3154,13.5146,3,invariant
15.3154,14.1267,3,invariant
15.3154,15.3154,2,baseline
15.3154,15.3154,2,baseline
13.9128,9.3718,3,invariant
13.9128,11.3579,3,invariant
8.2286,8.2286,2,baseline
7.9114,7.9114,2,baseline
59.4069,59.4069,2,baseline
12.7521,12.7521,2,baseline
11.7095,11.1408,3,invariant
11.7095,11.7095,2,baseline
11.7095,11.7095,2,baseline
11.7095,11.7095,2,baseline
11.7095,11.7095,2,baseline
7.6736,7.6736,2,baseline
12.0874,11.6799,3,invariant
12.0874,12.0874,2,baseline
12.0874,12.0874,2,baseline
12.0874,12.0874,2,baseline
9.0910,7.7780,3,invariant
9.4867,9.2099,3,invariant
15.1830,10.6123,3,invariant
15.1830,12.6794,3,invariant
15.1830,13.7880,3,invariant
15.1830,14.2451,3,invariant
9.1675,8.6831,3,invariant
546.8045,13.2122,3,invariant
546.8045,546.8045,1,baseline
546.8045,546.8045,1,baseline
10.7022,10.7022,2,baseline
10.7022,10.6897,3,invariant
9.3968,9.3968,2,baseline
9.3968,9.3968,2,baseline
9.3968,9.3968,2,baseline
8.2848,8.2848,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
14.5560,14.5560,2,baseline
7.7763,7.7763,2,baseline
9.1159,9.1159,2,baseline
9.1159,9.1159,2,baseline
9.1159,9.1159,2,baseline
9.1159,9.1159,2,baseline
9.1159,9.1159,2,baseline
9.6002,9.5954,3,invariant
9.3195,9.2941,3,invariant
9.5704,9.5704,2,baseline
9.5704,9.5704,2,baseline
11.6094,11.6094,2,baseline
9.8457,9.8457,2,baseline
9.8457,9.8457,2,baseline
9.8457,9.8457,2,baseline
9.8457,9.8457,2,baseline
7.7403,7.7403,2,baseline
8.7975,8.7975,2,baseline
8.7975,8.7975,2,baseline
8.7975,8.7975,2,baseline
16.0496,16.0496,2,baseline
